a,b,c,d,real,imag
8.533307838391702,28.832936562425964,30.370228880052537,30.58972652947338,-21.836921041660837,-1.7567899670474176
33.172992395997,46.49646127425502,26.045839664189295,25.707991218890168,59.218832060186294,72.20445249314518
44.29832274608763,13.227696325417249,48.89602645884531,9.450778797232068,93.19434920493293,22.678475122649317
0.613328963016796,9.363748306043934,41.957814439871775,19.906993606555222,42.57114340288857,29.270741912599156
16.165784648241814,5.397958879054116,27.317192578401606,39.64895748166291,-11.151407930159792,-34.250998602608796
22.310453811980135,36.63360843242722,35.64086127550799,2.5683134832364285,57.951315087488126,39.201921915663654
0.6074345666740144,4.401575494945775,43.19865867395025,7.239860483932004,43.806093240624264,11.64143597887778
23.00197414945829,48.34190981151906,16.046124642872666,16.891042606090583,2.1843581700312074,0.7133076147232761
21.59495092522066,21.88136566545151,15.970676477446222,5.425634819473873,1.629547420308031,0.816498691226985
27.007372514633914,25.570944706567328,41.209257516693086,0.23369304612419484,-14.201885002059171,25.337251660443133
8.647899690950494,7.676354943158914,28.943722906910573,44.93601160287173,-94.64236241192205,610.7844112629072
33.13242052949323,23.002156515996763,34.17493237993636,40.945396720297936,0.7291847456917531,-0.20057397927042783
26.90564181267566,26.93580670493291,26.48106488607241,1.2536365892050094,0.4245769266032511,25.682170115727903
26.2878710147908,40.71962996083536,43.98789458880347,18.792741529142003,-17.700023574012672,21.92688843169336
33.62795194978821,15.44534862778823,14.729095818876115,4.033084715322094,2.390964615668343,0.39394039205205017
36.13601291206312,32.906259244956225,39.685197543888364,23.37740213783077,75.82121045595149,56.283661382786995
29.886583354322237,36.271688621607375,26.90195625209606,31.832703576352323,56.7885396064183,68.1043921979597
7.633684944080121,30.419536784677696,19.044173242742325,5.6592825778782885,-26.775535997078634,622.5161087004193
8.867127795878021,20.148266030593653,21.533422900532262,3.8134245976687406,30.400550696410285,23.961690628262396
8.191766398026456,15.359916285401793,36.32460664235051,4.240359068191929,0.27118185075178897,0.3911950927741104
22.209274732408524,36.51658435793992,9.138697915623567,38.52988768097015,1.0267052838425346,-0.3328980712635726
12.012771167608062,49.46084312332348,46.483398103585095,16.66098590387875,-265.6719855604564,2499.2526725304533
10.161974412610741,48.19414479447591,32.230779267495784,28.58036295005453,-22.068804854885045,19.613781844421382
14.508371844456919,27.04956522987455,41.44518336764802,2.0682474204889942,-26.936811523191103,24.981317809385555
24.4806823089956,26.992052203772854,40.71064185063961,14.644822481354819,-16.22995954164401,12.347229722418035
37.36702031072731,29.298710237024007,38.050002099706795,12.3021242871453,1061.3788264940351,1574.5097141403146
41.12645729564951,41.929572623725534,0.8450041158239441,7.933238662594594,40.28145317982556,33.996333961130944
4.381756860762065,5.026814284030151,15.271633936831307,32.58227817211123,-10.889877076069242,-27.55546388808108
24.20455733493708,27.047197710067334,4.3063777338285645,5.433670235981358,-42.731586399546146,247.99503274704477
16.962675018614704,43.324058801333685,22.739681422140052,17.276957323893484,-362.78208901790197,1278.2387074520711
47.06373958283735,14.18037988995891,18.472344223488406,21.025326575069194,571.2304798738583,1251.4753531203196
18.25384090615025,9.56022286247426,15.965163892328349,31.887775408755957,0.4688778650529549,-0.33768830867198163
33.24516914214309,44.34987234392847,47.66875672840049,24.36325460376945,504.24864867154315,2924.0637958537545
37.30583963809869,28.943513000356862,22.84633477954709,22.395611345508797,1.466030644714693,-0.17023034884181035
28.900914408482432,15.428727014908661,32.356461903487805,44.2547707616737,252.33655884479867,1778.2223598273476
2.377095896055809,38.77272933506913,43.30247458604236,29.440427694588315,-40.92537868998655,9.332301640480814
1.9970014377702905,24.44257525249766,18.592321312667544,22.35334607486383,20.589322750437834,46.79592132736149
22.664807190540664,23.85188296176829,0.2315183135168819,30.382136354590173,0.790701428698407,-0.7399659150656286
10.520686417160707,5.679741784237885,32.49284668554081,46.41766316225582,78.2067097901105,672.8966573561873
12.361430452349259,45.848348730663055,35.28893072705143,43.22102647832739,47.65036117940069,89.06937520899044
25.13492078131764,9.524963564541672,26.988606986942116,11.992220977444074,564.1310307468187,558.4890224684709
49.95269091661641,33.2463273818971,19.262079868677382,43.291970223026844,30.69061104793903,-10.045642841129741
32.32656130218409,13.678429937996933,10.848817796034405,16.417357950832685,43.17537909821849,30.09578788882962
2.7784272469414506,47.481676537047754,11.00856628558633,39.91840189360951,-1864.8061460706074,633.6155589844233
18.99805757538106,33.24924396889893,7.160845855892522,16.531502162477906,2.1126590574902355,-0.23407623098046923
37.52700266949413,18.27180950659097,23.477721508907695,19.664019300075985,14.049281160586435,-1.3922097934850157
25.01816819208481,9.254434408400947,46.8554776717736,3.893076616448221,1136.2099989191067,531.018590362698
35.761798638926294,48.25769175880378,49.13791542703662,23.08290630406039,643.3324597195785,3196.768623595112
35.03928667901514,12.4313243497359,34.93125726591753,6.052031268481267,0.10802941309761138,6.379293081254634
17.422980962559137,37.00133795365463,14.42245107791087,49.874583950082666,31.84543204047001,86.8759219037373
22.509792679260343,18.401649743963127,45.975296348253025,47.96469364642955,68.48508902751337,66.36634339039267
12.238122243135196,13.541602386395645,20.25960064918573,49.802276818992375,32.49772289232093,63.34387920538802
43.425908879523185,15.538835314613241,30.934914958697735,13.665514257172006,74.36082383822092,29.204349571785247
31.70614161312467,29.33179222685088,5.859752127968271,28.50187798168733,-650.2210322467379,1075.5616114457912
12.106138469208194,8.470839454052776,8.66403443492198,45.74266037873221,3.4421040342862135,-37.27182092467943
37.58416026117647,48.58366498606686,6.2442287558033716,22.476134846283042,43.82838901697984,71.0597998323499
16.357105151246383,5.566636528449043,19.562135154900584,1.9240107875478862,0.8558700493823894,0.20038371525698134
44.079632452455584,47.952165525270324,43.238276097477865,4.800688575549195,1675.7239050446105,2284.981560382509
44.52837583407593,23.82171973973527,37.042260365139406,35.99105493024312,0.9397617727243908,-0.2699969641470147
26.591994856090274,20.55375114805431,47.94246439085189,21.768681256658766,74.53445924694216,42.322432404713076
23.923793332439235,1.7956992007788608,44.558619043287266,15.934519031453503,0.48880720375790265,-0.13450166587054233
13.76459506949907,10.642638075119804,29.673341295535838,42.98606521224584,-49.04360703533473,907.488413165539
21.23939342190937,26.455515623556135,3.748537550797615,45.976420213099004,0.6090310039112273,-0.4123073903162941
24.528277437638735,21.725051843915903,36.401140633267715,43.61505043434811,-54.681955361924565,1860.6187249457112
43.61729239271792,37.033209492265115,28.44410117109584,4.047451197194435,72.06139356381377,41.08066068945955
17.612022114736153,34.711706205535556,15.262599262512506,39.575983581302765,2.349422852223647,-4.864277375767209
19.46459163321221,27.613021595891208,12.659623293317324,7.015808997072604,2.101040842220515,1.0168170137115045
40.60925292951374,6.2421306864724695,23.550431346732193,30.679590221206528,764.8594115904025,1392.8801092559124
42.370944413930765,30.098566195557346,8.866903309499552,17.693490862735782,51.23784772343032,47.792057058293125
4.133734509922871,44.03864635828532,31.2915108202408,24.835386494033056,-27.157776310317928,19.203259864252264
12.487021710026797,21.759054454982905,34.60072143793652,26.27051357408315,-22.113699727909726,-4.511459119100245
2.887813731168504,33.50544378000054,41.066630913930446,41.907805156300356,0.44230345382206243,0.3645167982891185
11.042183294740266,45.015413932805835,23.978344145249654,42.44319786099884,0.9154116215312048,0.2569992872973237
6.145883565772575,1.11057623472669,36.49936336839848,38.58756096083915,42.645246934171055,39.69813719556584
35.1922590654867,36.412123125427456,35.773744052292905,19.25030450815612,558.014410477754,1980.059676430154
45.5205908126187,24.768187003900266,9.516276129066476,7.585422342703257,245.30935264348855,580.9938133485612
12.711914001057762,39.947522575469144,41.52367820719846,29.654027406015892,54.23559220825622,69.60154998148504
10.060975769377766,40.87483350435297,44.80592863243291,2.9118132307969002,54.86690440181067,43.78664673514987
20.464184839337353,31.41907410379043,35.89332079581392,47.07746823435883,-15.429135956476568,-15.658394130568404
9.334244393039882,31.38744910333281,28.30088013860909,25.750363105427006,0.7325069318655265,0.442570321813631
31.110719157138934,49.19318960096036,30.471287935058854,13.1066944030022,0.6394312220800806,36.08649519795816
19.952789294518787,49.4430915326301,27.982441737806102,15.91589306140731,-228.60319351812063,1701.1048888371895
0.8443482016560755,46.38945459824344,32.55773629677067,35.10115733667723,33.402084498426746,81.49061193492068
31.935065139411705,22.428852233594633,15.127208304709633,1.0964151681566447,16.807856834702072,21.332437065437986
34.80284852560156,0.7742910791303792,33.11533654403011,1.4330029300227032,1.050004223789033,-0.02205528091566948
49.386198675474155,34.86652863244515,39.592725387118755,4.4090928899550015,9.7934732883554,30.45743574249015
11.203698455180033,27.226737998074213,26.33137015427001,37.47475005479461,-725.3064701650416,1136.7731156177808
36.07176674069002,29.197036132030657,37.75841524930183,40.21064636477768,0.8335139159212408,-0.11438767100479039
23.842588715070406,7.5607576581340705,18.82982983998691,35.95707480363461,42.67241855505732,43.517832461768684
41.02823203433975,48.37374587364508,9.646411753772915,3.4929681377319333,31.381820280566835,44.88077773591314
9.075146762378811,18.983409286175647,39.30382028813477,41.79534550787861,-30.228673525755962,-22.81193622170296
41.96221717128819,49.671313279502186,42.292634219455074,1.2769640304444496,1711.264221459766,2154.314925695381
30.552071378111894,17.183415319815975,42.61849525242158,7.701812406955294,1169.7398676756827,967.6376266260912
7.218925868323756,31.618615089415226,22.863955478651437,47.149077768461524,30.082881346975192,78.76769285787675
37.981533171580125,6.672669744075998,23.373168214641172,10.062297066660403,1.4746105309733921,-0.3493450011235227
44.40933144234749,39.61676979422375,2.8708505490815828,24.118568666168027,1.835744709228254,-1.6227821508656881
21.42997998067948,16.103166748784968,15.319797044663252,15.89029990722956,1.1990757715317129,-0.19259438383842356
2.0315278862910624,42.13891159395036,15.827636777338865,14.381693456195189,17.859164663629926,56.52060505014555
30.762970422201093,27.18364570395948,25.89202421028452,32.71911202204549,-92.90917400354874,1710.3766880655853
37.8542714314564,40.932522713959195,17.129652700957443,16.759756283464228,20.724618730498953,24.172766430494967
33.13904913176066,36.385804337172296,18.650825994050663,2.6931512832471305,2.016474968754611,1.659719102913154
0.8857743494533943,4.882909584153428,23.601876547197246,48.83275461642582,-22.71610219774385,-43.94984503227239
6.738284378750431,1.002554135963507,0.3931051856730705,35.49976034230388,6.34517919307736,-34.49720620634037
31.23158245328435,0.7466432760847297,46.111317011177974,27.922565370196896,77.34289946446232,28.669208646281625
40.920341298574975,4.236828776788354,43.750628150243784,34.30969014471013,-2.8302868516688093,-30.072861367921778
24.267025379550123,13.689652616053822,33.90499589189118,32.22925325372221,-9.63797051234106,-18.539600637668393
32.29571123394204,22.293941419868645,42.02569493722357,27.921051571179262,734.7794199893107,1838.6485999505417
46.26145213792391,18.653374087694658,20.767695318383765,33.67094887229862,67.02914745630767,52.324322959993275
7.911861169301304,37.68193930483677,42.91819447056171,19.885940019185405,0.48667777823826947,0.6524946946994347
18.730089947896783,42.48121273984649,41.75100654597724,42.28280253801067,-1014.2246218327714,2565.5940859684806
2.5579629587946515,9.874906183203175,14.780150758643613,18.351135750471066,-12.22218779984896,-8.476229567267891
6.527817151462218,21.061794434525705,17.479066160813943,20.075508317772645,24.00688331227616,41.13730275229835
42.69818378661174,36.19917879901617,1.6612522608484337,6.3271049863166615,7.009916404717929,-4.907923035586154
31.164943462534172,13.624914238800756,24.43880210260177,34.609292207015855,0.6869875053228937,-0.41537375820918093
40.329531366673315,30.093405620488195,40.725058807170164,49.2997384324936,-0.3955274404968492,-19.206332812005403
30.030395170210777,41.579250982398634,32.268475762410986,28.22044660710231,1.1658489296745695,0.2689458769130793
3.5355666079618486,42.48355954589539,11.860034645988037,7.466618005690578,-275.2765681875844,530.2552133945414
47.77642241526607,33.80108411652717,5.521790652754871,18.893950813622123,-374.82461803008397,1089.3278854924915
8.953392218307643,44.64790187063509,35.503568418479205,26.24899820784316,44.456960636786846,70.89690007847825
15.193658729500187,35.858702051836964,14.959737756577274,8.564326788419747,1.7984660099772578,1.36740708676745
9.629177112707138,16.765438769973173,42.70149614613449,39.70165623369515,-254.4354172838294,1098.2035985663272
16.019484481048522,43.80503412226656,21.965896842470283,40.62879724478109,-5.9464123614217606,3.176236877485472
33.331547198834485,44.9297971363857,33.43388719649374,33.409149599458964,66.76543439532823,78.33894673584467
36.22069940753651,29.187818001470482,11.22705191040943,5.349070797641614,24.99364749712708,23.838747203828866
25.8536778402912,32.01884141239679,39.23303465974721,41.15858525236548,65.08671250003842,73.17742666476227
3.2931728928413784,19.11660470551589,0.47828462477121914,9.246038916315685,3.7714575176125975,28.362643621831573
44.46391563112058,12.706412270187844,4.654748707811635,46.196226574665204,0.36829581104319914,-0.9253914085705738
41.95284262150445,30.899979507279223,25.243993455200915,36.771811435990436,67.19683607670537,67.67179094326966
47.24782840489481,23.98323725303126,6.062227612504373,0.7081668808775199,269.4429556681971,178.85119038230025
3.7374723195002177,22.612626707949847,35.55223190845285,7.829816199855999,-31.814759588952636,14.782810508093847
14.481907585688608,25.558074051653527,19.411029768959036,24.464033975629373,33.89293735464764,50.0221080272829
31.094085253959918,21.20185658548318,21.798465117403374,7.714505218995504,9.295620136556543,13.487351366487676
27.665138352481783,5.459509172417304,10.005837815963787,47.730961278495464,37.67097616844557,53.19047045091277
3.1457190757753994,44.52219563630237,15.415096936870787,46.26962830966946,0.8864888427999268,0.22735415765683795
25.424942223145674,47.145203069235976,26.99285587489428,17.336004914200704,52.41779809803995,64.48120798343668
48.16670112349613,49.69946413845925,42.784274551652004,17.005368846578904,90.95097567514813,66.70483298503815
4.199410812888404,10.04813060116665,18.82525426724605,16.845947165235625,0.3891171108806256,0.18555310120087432
48.287149423852824,23.59597341692431,47.941135133702524,0.6901582207532952,2298.6558007198473,1164.5435233236356
21.47168520866229,38.62048981115981,2.368277850226624,16.459288860991343,19.103407358435668,22.161200950168464
46.302080528402996,10.517451306375275,4.126041198256491,46.75544026408501,42.17603933014651,-36.23798895770973
6.242819243992881,23.82788627280409,12.665915689627138,33.29859051119208,-714.3640055353626,509.6790802344691
37.011055102335014,3.4518014501516925,44.604070365532856,11.835539340477252,1609.9897742283779,592.0101934666718
2.1352042988035946,44.24805723835775,28.614625561377586,44.000590405394455,30.74982986018118,88.24864764375221
35.15765749554,43.671576435144175,48.36022249629881,17.942488592087702,916.6553769469216,2742.7830217059454
36.71903367799355,22.964981403499397,8.60916514342347,40.01116615543385,-602.7354618510883,1666.8806749755463
4.499282723805031,23.743863394433372,44.44329042645514,8.718637921408357,48.94257315026017,32.46250131584173
10.680599139891346,22.757118567282507,14.204519515944225,21.943430719354733,24.88511865583557,44.70054928663724
48.07771360304715,29.391540607908517,32.06167642452314,34.90830784236396,80.1393900275703,64.29984845027248
2.87175494660723,28.52346643794125,14.416254360449592,44.96120050300591,-1241.0493437858672,540.3190973610149
35.08171443809731,47.82374134873544,2.596632252548287,2.7746358790054493,15.496584637725762,1.858700478714448
22.603043727328064,26.428789951265742,45.68233717720682,21.529351739530544,-23.079293449878755,4.899438211735198
9.810688229916254,17.473371347282445,45.54080863714865,12.634643975207094,0.29887027972661395,0.300768742981717
46.97691141792802,43.78561472770882,4.356359622018147,41.38568915207883,1.1645690825613806,-1.0125149670849944
46.90400125504075,20.202658869303818,12.737981494149098,19.49705502942628,59.64198274918984,39.699713898730096
1.6841589185305816,49.48195173088115,41.91129741394929,28.277004236392106,-40.22713849541871,21.204947494489044
37.83731005097037,12.106257128821479,7.382054225446239,0.48081733337293486,30.455255825524134,11.625439795448544
15.367513071274363,18.040097624689555,16.7428515132188,30.532637579390855,-293.51577319168035,771.2533829159202
25.323897715000342,22.018251874279116,0.8268383457769313,22.005265049249484,1.0423597366159552,-1.1116446295886189
25.77855542674614,39.98880858190804,12.433776641139744,19.829864338956675,-472.44784894834055,1008.397171019388
25.524375645479115,49.373616621928164,11.495989348348262,24.44602478692085,2.056024553079584,-0.07724524947483576
43.57822978664544,0.40827646503814874,29.14787884100132,0.7056640303107542,72.72610862764675,1.113940495348903
49.331388056895555,45.225547252385454,8.603514398634516,14.869313268353606,-248.04952237632023,1122.6225099527217
46.828745805824056,21.025666495275242,37.60641395911529,39.48937758092889,0.8714370542484431,-0.3559722655956444
36.71515427052107,3.4810593783881574,15.293604978719111,33.25806300794375,52.00875924924018,36.73912238633191
22.079563176795062,40.38379862816981,28.552814285495003,46.39414659116981,0.8437585943570708,0.043370110617697154
26.83292110368071,36.884643554019334,11.822213809718768,30.88911411305211,38.65513491339948,67.77375766707144
34.215720334026415,5.381434283651693,26.1934678816721,37.230502979856524,8.022252452354316,-31.84906869620483
21.478664610174942,24.742135267015346,6.36052838917287,11.723686702022018,2.3984369699809864,-0.5308345686085044
11.423800546236663,14.791418015960689,7.716726488592535,14.532620020039078,1.1195497608133769,-0.19160627937915034
11.139278333984453,6.47001505487737,1.779573704514803,8.572918734699591,0.9821066321466533,-1.095490052690412
9.685205222524335,40.944346513023866,47.71175586877124,2.583377776357443,356.3234322668051,1978.5472089671002
46.85853453115059,21.62808520221502,26.747273893638322,25.113357916040037,1.3345927964243276,-0.4444573085777305
0.1809848604209907,23.294152597203038,17.785558155668564,35.5388275714426,0.5262126999644829,0.25825279966252246
21.43166698801534,42.187123906382176,39.72375636427039,33.86796189065666,0.8367431623174219,0.3486160333317346
28.22683804098032,2.6916965166718154,2.402511755218051,22.87955802311497,30.62934979619837,25.571254539786786
19.398018486634605,18.73125995257138,32.790756939936145,14.20516462304321,0.7064541102055713,0.26519555600391903
34.64314667353609,43.09702036617698,10.35990455655723,34.19759483370132,24.283242116978855,8.89942553247566
32.59475916106045,17.735882157378864,4.315207684674061,8.730505061441862,36.909966845734516,26.466387218820728
33.77127844915713,43.615641892986936,38.1125115708456,25.763396280221084,1.1391470664498489,0.37434805554777534
10.88787146031651,43.86798942259755,8.415718343436762,5.610071805408145,3.3014761029170776,3.0118012969339527
11.548938239048173,7.780906574378949,47.37638950266029,43.42743685316889,58.92532774170846,51.20834342754784
29.89857479840697,15.282035381358078,9.989354289400094,35.54342306783615,39.887929087807066,50.82545844919423
49.79072096820995,19.20354126486511,14.935695234271323,36.77455916852444,0.920287576048932,-0.9801772480608941
24.689548218607072,21.55457791462496,23.815421606060365,27.148212215263296,2.8237446526181884,1183.6084551151916
47.361858567177435,48.56433532799637,16.372843947252036,43.00981904100761,1.352364093162612,-0.5863733647870782
22.286752991554405,4.608623451877531,31.12276137919711,10.073924906770342,-8.836008387642707,-5.465301454892812
2.765163556068445,12.137179717991737,20.737322635912857,6.601601101398996,23.5024861919813,18.738780819390733
6.095319463357951,11.075158760033538,20.034034456309264,38.08334082342257,-13.938714992951313,-27.00818206338903
40.743773633678416,0.10694340611331343,17.595492537891094,47.66714942785929,58.339266171569506,47.77409283397261
47.415323066914205,0.7618717515547546,35.468824119186216,0.2364637528607938,1.3369006705950468,0.012567182951594418
48.272517316752285,7.138807324008295,2.7270142330513334,16.728822248977988,50.99953154980362,23.86762957298628
3.519103140799229,0.3278967886806594,36.88664526779926,8.901181663132125,0.09218047626008725,-0.013354924871263742
25.633189770453342,31.275136546035466,0.28443517604392343,29.193235513895793,1.0797670285192904,-0.8675320018418303
24.63601461421796,35.94331354761485,34.06848778840402,29.054334470508316,58.70450240262198,64.99764801812316
28.282931324751697,13.126435803129205,30.602616271537293,17.140151126455862,-2.3196849467855962,-4.013715323326657
12.666925915313843,43.8067613853237,27.542663722493515,47.03327423451782,0.8109988336235765,0.20560214860435666
44.38987737977781,2.2345798956193708,1.9564296498231382,27.692139866863474,42.43344772995467,-25.457559971244102
44.158644922788014,4.008766606489739,24.971638968954306,23.99422305262861,0.9996627096220254,-0.8000020923902057
10.247120053421066,17.910489152210957,33.31434021827464,39.820459463186744,0.39123515989806423,0.06997963374456546
15.690383507770589,47.50840614659806,19.60598625567778,31.229776595789616,-3.915602747907192,16.278629550808446
33.67268600712367,17.955747388914144,0.5355085405921833,12.964131281894625,33.13717746653149,4.991616107019519
44.57572835939017,29.5087734670438,28.575506435756274,18.133438738287072,1.5792729950609294,0.030484966628107138
21.728061652924644,26.597821943249805,30.019722823105315,28.35351065499755,0.824824130031083,0.10696841549259313
31.684377039209586,3.596456076063287,27.17308703402086,11.822474051010962,58.857464073230446,15.41893012707425
33.943409305728025,40.5290476041248,48.88534688893248,10.93804552787661,0.8379010283675565,0.6415838283656851
35.34182815672487,46.709059912460305,2.157007571852043,13.705594707812512,33.18482058487283,33.003465204647796
41.40824178483526,17.39984424607215,32.91634379809702,42.73338091007424,74.32458558293229,60.13322515614639
26.846864872352416,36.55490991206647,48.89731191278613,21.793717863621104,-22.050447040433713,14.761192048445366
33.57986552742275,9.120324462723579,12.217534278137638,37.29328379250282,70.13630966848359,1363.7313315793215
29.308946238078015,31.04641941494985,40.23502041439278,10.229566617475122,69.5439666524708,41.27598603242497
23.285811434675836,0.38491316086937677,2.074665440162893,29.243646015937074,37.05400400633236,681.7605928218395
4.341419239798822,3.9936664256291996,16.67432813739594,31.059353414425004,0.15806575488380864,-0.05491997701371274
38.94346043298527,7.563265637041205,24.77624729684027,38.790557457790676,63.719707729825544,46.35382309483188
27.015542570141193,45.212358381108785,37.94988527001805,21.43989840487866,55.88837070821012,2295.0143014065193
17.295283017009517,49.16025283882984,5.160870530450534,9.721321347740764,22.45615354746005,58.8815741865706
20.8134825930249,37.54063111337235,39.6574811963835,20.416718790174148,58.95378591675478,1913.7098936249072
13.434294632724985,37.27210639511734,23.39031431885978,9.568166317129439,-42.393338866618194,1000.3478493070103
22.625546841086848,14.852510670426328,29.93851729737124,0.7956910464586353,52.56406413845809,15.648201716884964
41.56727667732143,35.73563491470049,37.01756367112159,40.92797154998134,4.549713006199838,-5.192336635280853
47.40282839962601,25.949771992563843,19.713012774701426,38.926277689235114,-75.675468756069,2356.763848329003
44.42199789582853,14.766094292645466,12.269301860792387,7.859261258756539,56.69129975662092,22.625355551402006
41.318153475090845,0.06922724085690612,21.79444418848538,27.45644247647142,19.523709286605467,-27.387215235614512
22.778665668251406,6.0562128818786976,45.106009372518095,10.998372141496676,67.88467504076951,17.054585023375374
32.91159316352534,39.19656599902471,34.787318384303276,38.25310838255129,0.9890923044429372,0.03911514137967019
2.390598630317664,25.862701019136004,29.483307145099758,2.6473611669380004,-27.092708514782093,23.215339852198003
31.28164852892991,47.04881291020342,1.8864119545609626,34.03962602663325,-1542.513920717011,1153.5690605430661
17.272820252034403,0.0895632590291573,49.138631445918875,8.703586687955422,66.41145169795328,8.79314994698458
7.441948540153015,30.023968618575353,1.8027034727606417,15.55718419107418,1.9590362914137074,-0.251355705912446
26.4400975330457,46.39716857981526,41.556153497119446,37.6545315152516,-648.3148949450385,2923.6773451589256
30.506434745940492,36.82564370588699,15.794342839234243,12.36456789858914,14.712091906706249,24.46107580729785
17.675515970770718,32.393869817751444,42.41912381487945,37.05638838759518,-24.74360784410873,-4.6625185698437335
35.775369489742786,38.099817720034196,18.196586414058064,11.06706973560485,17.578783075684722,27.032747984429346
1.7283132911232124,36.103772658852954,9.846152726780655,1.4535764530061113,-35.46235717747043,357.99549511542807
5.052516411239383,33.122859388956364,16.795867400758336,20.019662207907423,1.095303786058033,0.6665477471277831
29.280589059070223,32.41723104710078,37.538439713880734,31.145659860070847,0.8863548966356161,0.12816523429983157
6.665870000164803,40.35498874570222,38.36404185898301,40.02835287439029,45.02991185914781,80.38334162009252
4.081049148368937,40.90777422810478,1.090913823646561,24.738253346654787,5.171962972015498,65.64602757475956
17.451787998693145,42.35401276342484,32.430729633606965,30.982189220486738,49.88251763230011,73.33620198391158
25.051753503250584,30.63566877135917,27.72778349329904,22.633912465944096,-2.6760299900484554,8.001756305415075
30.868044784615506,4.150392039653012,26.718134975524162,27.30449362404942,57.58617976013967,31.454885663702434
37.99455913151901,34.10578943990923,26.070348706885753,48.30737700277138,0.8754928535455171,-0.3140339238110696
5.0930666356814704,9.095848968723374,43.68756139252311,6.586888739128044,48.780628028204575,15.682737707851418
17.487733181636422,46.7631146131119,47.7083216452054,32.979118612621406,-30.22058846356898,13.783996000490497
30.57560516491699,36.042802225834095,35.848712554545195,37.68681701710888,-5.273107389628205,-1.6440147912747847
1.2468002245703047,31.369083869803106,30.26814230560592,14.447582518396407,31.514942530176224,45.816666388199515
45.93545430443001,31.837878518696204,32.04019153557835,38.1959430256379,13.895262768851659,-6.358064506941698
20.62792081160146,20.018876909272876,46.179275615704704,8.297938014047912,786.4670408338735,1095.6264425635368
27.931895583036837,22.369360068549,22.750613111519623,26.627671502963313,5.181282471517214,-4.258311434414313
4.962575903423582,28.192418591311807,33.185160745328744,42.68430811874401,-28.22258484190516,-14.491889527432207
28.800878144616533,25.139084476784234,3.7510687744971403,19.94409310832407,1.4797353644451374,-1.1657731889961571
8.224344205068068,28.912976561288467,16.634451619789147,23.322313733674676,-8.410107414721079,5.590662827613791
6.890286267702011,42.912055943322805,19.291544662268457,18.06907192964739,-642.4567602197642,952.3409219673438
38.911421733850084,49.89419701733208,31.715737817917073,7.078989799766239,880.9039380799685,1857.8848287855315
26.347793264015078,22.279282927282495,13.330349952274412,23.938660442749942,13.017443311740665,-1.6593775154674475
9.488933984540166,8.014290290512422,13.05038822749866,22.63480954144744,0.4471360765296871,-0.1614166263964754
